Ticker,Name,Price,Expense Ratio,Category,Morning Star Rating,Net Assets,Holdings Turnover,Inception Date,Fund Family,Cash,Stocks,Bonds,Others,Preferred,Convertable,Basic Materials,Consumer Cyclical,Financial Services,Realestate,Consumer Defensive,Healthcare,Utilities,Communication Services,Energy,Industrials,Technology,Number Years Up,Number Years Down,YTD,1-Month,3-Month,1-Year,3-Year,5-Year,10-Year,Inception,Minimum Initial Investment,Minimum Subsequent Investment,Mutual Fund,ETF,Capture Date
ORILX,North Square Multi Strategy Fund Class A,21.65,2.25,Allocation--85%+ Equity,4,56.59M,7.00,1999-02-28,North Square,6.23,85.04,6.96,0.23,1.38,0.17,2.58,9.61,10.94,4.07,6.96,16.56,0.73,7.13,1.17,12.60,27.66,16,5,17.03,5.05,14.38,17.03,10.32,11.24,11.00,NULL,1000,100,True,False,2021-01-31
ORIGX,North Square Oak Ridge Small Cap Growth Fund Class A,14.79,1.40,Small Growth,2,165.64M,38.00,1994-01-02,North Square,1.04,98.96,0.00,0.00,0.00,0.00,0.00,10.41,2.37,4.42,10.20,32.17,0.00,0.00,0.00,15.23,25.20,20,6,29.91,6.57,20.98,29.91,14.09,12.53,10.74,NULL,1000,100,True,False,2021-01-31
NECCX,Natixis Funds Trust I U.S. Equity Opportunities Fund Class C,21.40,1.92,Large Growth,2,956.74M,12.00,1994-07-06,Natixis Funds,3.73,96.27,0.00,0.00,0.00,0.00,0.00,16.55,21.59,0.00,4.63,11.86,0.00,17.01,3.06,8.94,16.36,20,6,21.15,4.22,15.11,21.15,13.51,15.27,13.80,NULL,2500,50,True,False,2021-01-31
NESYX,Natixis Funds Trust I U.S. Equity Opportunities Fund Class Y,46.70,0.92,Large Growth,3,956.74M,12.00,1994-11-14,Natixis Funds,3.73,96.27,0.00,0.00,0.00,0.00,0.00,16.55,21.59,0.00,4.63,11.86,0.00,17.01,3.06,8.94,16.36,20,6,22.36,4.29,15.39,22.36,14.65,16.43,14.95,NULL,100000,50,True,False,2021-01-31
NEFJX,Natixis Funds Trust I Vaughan Nelson Small Cap Value Fund Class A,16.68,1.34,Small Blend,3,111.86M,61.00,1996-12-30,Natixis Funds,1.57,98.43,0.00,0.00,0.00,0.00,10.66,8.02,13.05,5.29,1.90,6.70,0.00,4.34,1.63,26.63,21.78,17,7,8.91,8.46,27.91,8.91,4.96,8.12,9.44,NULL,2500,100,True,False,2021-01-31
NEJCX,Natixis Funds Trust I Vaughan Nelson Small Cap Value Fund Class C,8.33,2.09,Small Blend,2,111.86M,61.00,1996-12-30,Natixis Funds,1.57,98.43,0.00,0.00,0.00,0.00,10.66,8.02,13.05,5.29,1.90,6.70,0.00,4.34,1.63,26.63,21.78,17,7,8.08,8.31,27.52,8.08,4.14,7.29,8.61,NULL,2500,100,True,False,2021-01-31
NECOX,Natixis Funds Trust II Oakmark Fund Class C,18.95,1.92,Large Blend,1,245.4M,15.00,1995-04-30,Natixis Funds,3.14,96.86,0.00,0.00,0.00,0.00,0.00,14.07,35.98,0.95,4.02,6.28,0.00,15.59,5.29,9.77,8.05,16,9,12.15,5.38,23.44,12.15,6.82,11.40,10.73,NULL,2500,50,True,False,2021-01-31
NEOYX,Natixis Funds Trust II Oakmark Fund Class Y,24.43,0.92,Large Blend,2,245.4M,15.00,1998-11-17,Natixis Funds,3.14,96.86,0.00,0.00,0.00,0.00,0.00,14.07,35.98,0.95,4.02,6.28,0.00,15.59,5.29,9.77,8.05,13,9,13.28,5.44,23.75,13.28,7.88,12.52,11.83,NULL,100000,50,True,False,2021-01-31
NRFAX,Natixis Funds Trust IV AEW Global Focused Real Estate Fund Class A,12.48,1.15,Global Real Estate,4,76.73M,107.00,2000-12-28,Natixis Funds,1.54,96.75,0.00,1.71,0.00,0.00,0.00,0.00,0.00,99.31,0.00,0.00,0.00,0.00,0.00,0.00,0.69,16,4,-5.78,3.59,10.33,-5.78,3.62,4.04,7.80,NULL,2500,50,True,False,2021-01-31
NRCFX,Natixis Funds Trust IV AEW Global Focused Real Estate Fund Class C,12.56,1.90,Global Real Estate,3,76.73M,107.00,2000-12-28,Natixis Funds,1.54,96.75,0.00,1.71,0.00,0.00,0.00,0.00,0.00,99.31,0.00,0.00,0.00,0.00,0.00,0.00,0.69,16,4,-6.56,3.54,10.15,-6.56,2.82,3.24,6.98,NULL,2500,50,True,False,2021-01-31
NRFYX,Natixis Funds Trust IV AEW Global Focused Real Estate Fund Class Y,11.32,0.90,Global Real Estate,4,76.73M,107.00,2000-08-30,Natixis Funds,1.54,96.75,0.00,1.71,0.00,0.00,0.00,0.00,0.00,99.31,0.00,0.00,0.00,0.00,0.00,0.00,0.69,16,4,-5.57,3.59,10.33,-5.57,3.86,4.29,8.07,NULL,100000,50,True,False,2021-01-31
NEEGX,Needham Growth Fund Retail Class,58.84,1.98,Mid-Cap Growth,3,140.57M,13.00,1996-01-01,Needham,2.85,97.15,0.00,0.00,0.00,0.00,0.36,4.93,0.00,0.29,0.03,16.52,0.00,4.67,0.22,9.42,63.56,19,5,41.59,5.19,22.30,41.59,21.83,16.71,11.73,NULL,2000,100,True,False,2021-01-31
NBFAX,Neuberger Berman Focus Fund Advisor Class,29.60,1.27,Large Blend,3,815.94M,130.00,1996-09-02,Neuberger Berman,2.73,96.88,0.00,0.00,0.39,0.00,5.83,24.85,7.51,3.57,10.99,2.92,0.00,3.07,0.00,9.62,31.63,17,7,24.00,4.57,10.35,24.00,12.95,12.83,12.10,NULL,0,0,True,False,2021-01-31
NBFCX,Neuberger Berman Focus Fund Trust Class,29.62,1.11,Large Blend,3,815.94M,130.00,1993-08-29,Neuberger Berman,2.73,96.88,0.00,0.00,0.39,0.00,5.83,24.85,7.51,3.57,10.99,2.92,0.00,3.07,0.00,9.62,31.63,21,6,24.23,4.61,10.42,24.23,13.12,13.00,12.27,NULL,0,0,True,False,2021-01-31
NBGAX,Neuberger Berman Genesis Fund Advisor Class,70.13,1.35,Small Growth,3,11.84B,11.00,1997-04-01,Neuberger Berman,1.13,98.87,0.00,0.00,0.00,0.00,4.23,15.03,13.08,1.27,3.55,15.20,0.00,3.44,0.00,16.29,27.92,17,6,24.45,6.22,20.56,24.45,14.29,15.15,12.11,NULL,0,0,True,False,2021-01-31
NBGIX,Neuberger Berman Genesis Fund Institutional Class,70.68,0.84,Small Growth,3,11.84B,11.00,1999-06-30,Neuberger Berman,1.13,98.87,0.00,0.00,0.00,0.00,4.23,15.03,13.08,1.27,3.55,15.20,0.00,3.44,0.00,16.29,27.92,17,4,25.06,6.26,20.71,25.06,14.87,15.74,12.69,NULL,1000000,0,True,False,2021-01-31
NBGEX,Neuberger Berman Genesis Fund Trust Class,70.68,1.09,Small Growth,3,11.84B,11.00,1993-08-25,Neuberger Berman,1.13,98.87,0.00,0.00,0.00,0.00,4.23,15.03,13.08,1.27,3.55,15.20,0.00,3.44,0.00,16.29,27.92,21,6,24.73,6.24,20.62,24.73,14.58,15.45,12.41,NULL,0,0,True,False,2021-01-31
NBGUX,Neuberger Berman Guardian Fund Class Advisor,23.37,1.33,Large Growth,3,1.73B,49.00,1996-09-02,Neuberger Berman,0.69,94.36,0.00,2.34,2.61,0.00,3.04,13.42,12.23,0.00,5.15,12.34,2.67,12.00,0.00,9.42,29.73,17,7,34.01,3.43,11.35,34.01,19.01,18.03,13.42,NULL,0,0,True,False,2021-01-31
NBGTX,Neuberger Berman Guardian Fund Class Trust,23.56,1.05,Large Growth,3,1.73B,49.00,1993-08-02,Neuberger Berman,0.69,94.36,0.00,2.34,2.61,0.00,3.04,13.42,12.23,0.00,5.15,12.34,2.67,12.00,0.00,9.42,29.73,20,7,34.32,3.41,11.41,34.32,19.37,18.34,13.79,NULL,0,0,True,False,2021-01-31
NBPBX,Neuberger Berman Large Cap Value Fund Advisor Class,37.47,1.19,Large Value,4,2.14B,157.00,1996-08-15,Neuberger Berman,4.92,95.08,0.00,0.00,0.00,0.00,17.17,9.45,29.28,1.18,2.63,4.58,0.82,1.64,9.81,22.63,0.82,18,6,14.11,5.75,28.51,14.11,11.64,14.98,10.13,NULL,0,0,True,False,2021-01-31
NBPTX,Neuberger Berman Large Cap Value Fund Trust Class,37.44,1.04,Large Value,4,2.14B,157.00,1993-08-29,Neuberger Berman,4.92,95.08,0.00,0.00,0.00,0.00,17.17,9.45,29.28,1.18,2.63,4.58,0.82,1.64,9.81,22.63,0.82,20,7,14.27,5.77,28.58,14.27,11.80,15.17,10.29,NULL,0,0,True,False,2021-01-31
NBMBX,Neuberger Berman Mid Cap Growth Fund Advisor Class,19.81,1.20,Mid-Cap Growth,3,1.86B,55.00,1996-09-02,Neuberger Berman,3.13,96.87,0.00,0.00,0.00,0.00,0.98,12.89,3.97,2.14,4.66,18.66,0.00,8.23,0.00,11.95,36.54,19,5,38.97,4.04,19.36,38.97,20.14,17.74,13.80,NULL,0,0,True,False,2021-01-31
NBMTX,Neuberger Berman Mid Cap Growth Fund Trust Class,20.01,0.95,Mid-Cap Growth,3,1.86B,55.00,1993-08-29,Neuberger Berman,3.13,96.87,0.00,0.00,0.00,0.00,0.98,12.89,3.97,2.14,4.66,18.66,0.00,8.23,0.00,11.95,36.54,21,6,39.30,4.11,19.48,39.30,20.44,18.04,14.13,NULL,0,0,True,False,2021-01-31
NBRVX,Neuberger Berman Mid Cap Intrinsic Value Fund Investor Class,20.34,1.38,Mid-Cap Value,1,49.66M,16.00,1999-05-31,Neuberger Berman,1.60,98.40,0.00,0.00,0.00,0.00,2.86,14.06,7.23,4.15,10.36,8.46,8.62,2.98,6.39,13.31,21.59,14,7,-4.29,7.57,28.35,-4.29,-1.50,5.66,7.29,NULL,1000,100,True,False,2021-01-31
NBREX,Neuberger Berman Mid Cap Intrinsic Value Fund Class Trust,20.31,1.26,Mid-Cap Value,1,49.66M,16.00,1999-06-09,Neuberger Berman,1.60,98.40,0.00,0.00,0.00,0.00,2.86,14.06,7.23,4.15,10.36,8.46,8.62,2.98,6.39,13.31,21.59,14,7,-4.31,7.60,28.47,-4.31,-1.56,5.55,7.15,NULL,0,0,True,False,2021-01-31
NBMIX,Neuberger Berman Small Cap Growth Fund Investor Class,57.77,1.31,Small Growth,4,405.94M,128.00,1998-10-19,Neuberger Berman,2.40,97.60,0.00,0.00,0.00,0.00,0.00,13.62,3.16,0.00,7.25,32.88,0.00,1.14,0.00,10.77,31.19,16,6,42.81,8.32,25.08,42.81,26.57,22.49,15.64,NULL,1000,100,True,False,2021-01-31
NBMOX,Neuberger Berman Small Cap Growth Fund Trust Class,57.53,1.41,Small Growth,4,405.94M,128.00,1998-11-02,Neuberger Berman,2.40,97.60,0.00,0.00,0.00,0.00,0.00,13.62,3.16,0.00,7.25,32.88,0.00,1.14,0.00,10.77,31.19,16,6,42.64,8.32,25.06,42.64,26.42,22.33,15.46,NULL,0,0,True,False,2021-01-31
NBSRX,Neuberger Berman Sustainable Equity Fund Investor Class,41.91,0.87,Large Blend,3,1.76B,21.00,1994-03-15,Neuberger Berman,1.85,98.15,0.00,0.00,0.00,0.00,1.86,10.17,13.78,0.00,4.36,16.73,2.52,10.23,0.00,15.98,24.37,19,7,19.38,3.96,16.42,19.38,12.27,13.06,11.71,NULL,1000,100,True,False,2021-01-31
NBSTX,Neuberger Berman Sustainable Equity Fund Trust Class,41.99,1.03,Large Blend,3,1.76B,21.00,1997-03-02,Neuberger Berman,1.85,98.15,0.00,0.00,0.00,0.00,1.86,10.17,13.78,0.00,4.36,16.73,2.52,10.23,0.00,15.98,24.37,16,7,19.21,3.95,16.37,19.21,12.09,12.87,11.53,NULL,0,0,True,False,2021-01-31
NCRLX,Neuberger Berman Core Bond Fund Institutional Class,10.88,0.39,Intermediate Core Bond,4,526.27M,111.00,1995-09-28,Neuberger Berman,1.50,0.00,96.62,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,4,9.47,0.43,1.90,9.47,5.82,4.82,4.03,NULL,1000000,0,True,False,2021-01-31
NCRIX,Neuberger Berman Core Bond Fund Investor Class,10.85,0.79,Intermediate Core Bond,3,526.27M,111.00,1997-01-30,Neuberger Berman,1.50,0.00,96.62,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,5,9.15,0.40,1.80,9.15,5.40,4.40,3.61,NULL,2000,100,True,False,2021-01-31
NHINX,Neuberger Berman High Income Bond Fund Investor Class,8.71,0.86,High Yield Bond,3,1.67B,115.00,1992-01-30,Neuberger Berman,4.87,0.00,92.93,0.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,3,6.24,1.68,6.46,6.24,5.61,7.21,5.61,NULL,2000,100,True,False,2021-01-31
NSBTX,Neuberger Berman Short Duration Bond Fund Trust Class,7.47,0.65,Short-Term Bond,2,84.62M,165.00,1993-08-29,Neuberger Berman,5.16,0.00,92.12,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,2,3.43,0.76,2.03,3.43,2.83,1.92,1.55,NULL,0,0,True,False,2021-01-31
NCBGX,New Covenant Balanced Growth Fund,113.21,0.95,Allocation--50% to 70% Equity,4,334.32M,22.00,1999-06-30,New Covenant,3.08,56.98,39.22,0.00,0.00,0.58,2.65,12.36,12.94,3.86,6.58,14.78,2.69,9.33,1.81,8.86,24.16,15,6,15.42,2.64,8.66,15.42,10.32,10.03,8.31,NULL,500,100,True,False,2021-01-31
NCBIX,New Covenant Balanced Income Fund,22.84,0.97,Allocation--30% to 50% Equity,4,85.23M,19.00,1999-06-30,New Covenant,4.48,32.13,62.10,0.00,0.00,0.93,2.65,12.36,12.94,3.86,6.58,14.78,2.69,9.33,1.81,8.86,24.16,17,4,11.65,1.70,5.40,11.65,7.84,7.30,6.04,NULL,500,100,True,False,2021-01-31
NCGFX,New Covenant Growth Fund,51.61,0.99,Large Blend,3,523.41M,19.00,1999-06-30,New Covenant,1.28,98.72,0.00,0.00,0.00,0.00,2.65,12.36,12.94,3.86,6.58,14.78,2.69,9.33,1.81,8.86,24.16,14,7,20.21,4.17,13.93,20.21,13.70,14.08,11.72,NULL,500,100,True,False,2021-01-31
NCICX,New Covenant Income Fund,24.22,0.96,Short-Term Bond,5,378.41M,144.00,1999-06-30,New Covenant,4.16,0.00,93.63,0.00,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,2,5.92,0.38,0.89,5.92,4.27,3.52,2.96,NULL,500,100,True,False,2021-01-31
NEWFX,American Funds New World Fund Class A,88.05,1.00,Diversified Emerging Mkts,5,54.35B,40.00,1999-06-16,American Funds,5.49,91.76,2.75,0.00,0.00,0.00,6.81,14.05,15.26,2.01,6.41,14.13,1.94,10.09,4.05,6.64,18.61,13,8,24.79,6.50,19.26,24.79,11.75,13.95,7.00,NULL,250,50,True,False,2021-01-31
NSEIX,Nicholas Equity Income Fund Class I,19.76,0.73,Large Value,5,427.09M,32.04,1993-11-22,Nicholas,4.05,95.95,0.00,0.00,0.00,0.00,2.37,6.11,18.16,6.50,11.08,15.18,4.65,3.59,3.67,9.51,19.18,21,6,8.73,3.25,14.24,8.73,10.61,11.36,10.66,NULL,500,100,True,False,2021-01-31
ORILX,North Square Multi Strategy Fund Class A,21.65,2.25,Allocation--85%+ Equity,4,56.59M,7.00,1999-02-28,North Square,6.23,85.04,6.96,0.23,1.38,0.17,2.58,9.61,10.94,4.07,6.96,16.56,0.73,7.13,1.17,12.60,27.66,16,5,17.03,5.05,14.38,17.03,10.32,11.24,11.00,NULL,1000,100,True,False,2021-01-31
ORIGX,North Square Oak Ridge Small Cap Growth Fund Class A,14.79,1.40,Small Growth,2,165.64M,38.00,1994-01-02,North Square,1.04,98.96,0.00,0.00,0.00,0.00,0.00,10.41,2.37,4.42,10.20,32.17,0.00,0.00,0.00,15.23,25.20,20,6,29.91,6.57,20.98,29.91,14.09,12.53,10.74,NULL,1000,100,True,False,2021-01-31
NOAZX,Northern Arizona Tax-Exempt Fund,11.02,0.47,Muni Single State Interm,5,163.15M,63.33,1999-09-30,Northern Funds,0.20,0.00,99.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,2,4.07,0.45,1.48,4.07,3.92,3.33,4.33,NULL,2500,50,True,False,2021-01-31
NCITX,Northern California Intermediate Tax-Exempt Fund,11.10,0.45,Muni California Intermediate,4,529.04M,31.63,1999-09-30,Northern Funds,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,3,4.57,0.35,1.44,4.57,4.02,3.10,4.02,NULL,2500,50,True,False,2021-01-31
NCATX,Northern California Tax-Exempt Fund,11.99,0.47,Muni California Long,3,214.89M,55.08,1997-04-07,Northern Funds,0.46,0.00,99.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,4,5.01,0.37,1.80,5.01,4.44,3.62,5.54,NULL,2500,50,True,False,2021-01-31
NOFIX,Northern Fixed Income Fund,10.76,0.46,Intermediate Core-Plus Bond,3,940.28M,439.40,1994-03-30,Northern Funds,0.00,0.24,97.04,0.00,0.00,2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,22,4,7.98,0.49,1.98,7.98,5.37,4.69,4.20,NULL,2500,50,True,False,2021-01-31
BBALX,Northern Global Tactical Asset Allocation Fund,13.34,0.56,World Allocation,3,121.14M,48.38,1993-06-30,Northern Funds,2.94,56.70,39.44,0.04,0.00,0.84,6.96,9.44,14.99,7.65,7.08,9.64,5.57,8.60,4.55,11.77,13.74,20,7,6.48,3.15,9.54,6.48,4.87,7.52,6.20,NULL,2500,50,True,False,2021-01-31
NHFIX,Northern High Yield Fixed Income Fund,6.77,0.78,High Yield Bond,3,3.6B,47.65,1998-12-30,Northern Funds,0.00,0.65,96.36,0.00,0.51,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,18,4,6.02,2.42,7.88,6.02,5.73,7.18,6.06,NULL,2500,50,True,False,2021-01-31
NHYMX,Northern High Yield Municipal Fund,9.08,0.60,High Yield Muni,3,548.75M,47.62,1998-12-30,Northern Funds,0.02,0.00,99.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,4.35,1.80,4.19,4.35,4.43,4.01,5.53,NULL,2500,50,True,False,2021-01-31
NOIEX,Northern Income Equity Fund,13.78,1.02,Large Value,5,142.91M,76.34,1994-03-30,Northern Funds,0.12,99.88,0.00,0.00,0.00,0.00,3.64,8.77,12.26,4.24,9.22,12.92,2.64,9.01,2.25,6.76,28.30,22,4,10.97,3.82,12.40,10.97,9.67,12.04,10.59,NULL,2500,50,True,False,2021-01-31
NOITX,Northern Intermediate Tax-Exempt Fund,10.98,0.46,Muni National Interm,3,3.07B,127.62,1994-03-30,Northern Funds,5.82,0.00,94.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,3,4.67,0.43,1.58,4.67,3.97,3.14,3.78,NULL,2500,50,True,False,2021-01-31
NOIGX,Northern International Equity Fund,9.02,0.55,Foreign Large Value,3,99.58M,33.97,1994-03-30,Northern Funds,0.00,99.07,0.00,0.93,0.00,0.00,9.53,10.91,16.25,2.72,10.36,11.95,3.86,5.58,4.07,16.08,8.68,18,8,1.64,4.95,14.65,1.64,0.20,5.14,3.62,NULL,2500,50,True,False,2021-01-31
NBGIX,Neuberger Berman Genesis Fund Institutional Class,70.68,0.84,Small Growth,3,11.84B,11.00,1999-06-30,Neuberger Berman,1.13,98.87,0.00,0.00,0.00,0.00,4.23,15.03,13.08,1.27,3.55,15.20,0.00,3.44,0.00,16.29,27.92,17,4,25.06,6.26,20.71,25.06,14.87,15.74,12.69,NULL,1000000,0,True,False,2021-01-31
NBGEX,Neuberger Berman Genesis Fund Trust Class,70.68,1.09,Small Growth,3,11.84B,11.00,1993-08-25,Neuberger Berman,1.13,98.87,0.00,0.00,0.00,0.00,4.23,15.03,13.08,1.27,3.55,15.20,0.00,3.44,0.00,16.29,27.92,21,6,24.73,6.24,20.62,24.73,14.58,15.45,12.41,NULL,0,0,True,False,2021-01-31
NBGUX,Neuberger Berman Guardian Fund Class Advisor,23.37,1.33,Large Growth,3,1.73B,49.00,1996-09-02,Neuberger Berman,0.69,94.36,0.00,2.34,2.61,0.00,3.04,13.42,12.23,0.00,5.15,12.34,2.67,12.00,0.00,9.42,29.73,17,7,34.01,3.43,11.35,34.01,19.01,18.03,13.42,NULL,0,0,True,False,2021-01-31
NBGTX,Neuberger Berman Guardian Fund Class Trust,23.56,1.05,Large Growth,3,1.73B,49.00,1993-08-02,Neuberger Berman,0.69,94.36,0.00,2.34,2.61,0.00,3.04,13.42,12.23,0.00,5.15,12.34,2.67,12.00,0.00,9.42,29.73,20,7,34.32,3.41,11.41,34.32,19.37,18.34,13.79,NULL,0,0,True,False,2021-01-31
NBPBX,Neuberger Berman Large Cap Value Fund Advisor Class,37.47,1.19,Large Value,4,2.14B,157.00,1996-08-15,Neuberger Berman,4.92,95.08,0.00,0.00,0.00,0.00,17.17,9.45,29.28,1.18,2.63,4.58,0.82,1.64,9.81,22.63,0.82,18,6,14.11,5.75,28.51,14.11,11.64,14.98,10.13,NULL,0,0,True,False,2021-01-31
NBPTX,Neuberger Berman Large Cap Value Fund Trust Class,37.44,1.04,Large Value,4,2.14B,157.00,1993-08-29,Neuberger Berman,4.92,95.08,0.00,0.00,0.00,0.00,17.17,9.45,29.28,1.18,2.63,4.58,0.82,1.64,9.81,22.63,0.82,20,7,14.27,5.77,28.58,14.27,11.80,15.17,10.29,NULL,0,0,True,False,2021-01-31
NBMBX,Neuberger Berman Mid Cap Growth Fund Advisor Class,19.81,1.20,Mid-Cap Growth,3,1.86B,55.00,1996-09-02,Neuberger Berman,3.13,96.87,0.00,0.00,0.00,0.00,0.98,12.89,3.97,2.14,4.66,18.66,0.00,8.23,0.00,11.95,36.54,19,5,38.97,4.04,19.36,38.97,20.14,17.74,13.80,NULL,0,0,True,False,2021-01-31
NBMTX,Neuberger Berman Mid Cap Growth Fund Trust Class,20.01,0.95,Mid-Cap Growth,3,1.86B,55.00,1993-08-29,Neuberger Berman,3.13,96.87,0.00,0.00,0.00,0.00,0.98,12.89,3.97,2.14,4.66,18.66,0.00,8.23,0.00,11.95,36.54,21,6,39.30,4.11,19.48,39.30,20.44,18.04,14.13,NULL,0,0,True,False,2021-01-31
NBRVX,Neuberger Berman Mid Cap Intrinsic Value Fund Investor Class,20.34,1.38,Mid-Cap Value,1,49.66M,16.00,1999-05-31,Neuberger Berman,1.60,98.40,0.00,0.00,0.00,0.00,2.86,14.06,7.23,4.15,10.36,8.46,8.62,2.98,6.39,13.31,21.59,14,7,-4.29,7.57,28.35,-4.29,-1.50,5.66,7.29,NULL,1000,100,True,False,2021-01-31
NBREX,Neuberger Berman Mid Cap Intrinsic Value Fund Class Trust,20.31,1.26,Mid-Cap Value,1,49.66M,16.00,1999-06-09,Neuberger Berman,1.60,98.40,0.00,0.00,0.00,0.00,2.86,14.06,7.23,4.15,10.36,8.46,8.62,2.98,6.39,13.31,21.59,14,7,-4.31,7.60,28.47,-4.31,-1.56,5.55,7.15,NULL,0,0,True,False,2021-01-31
NBMIX,Neuberger Berman Small Cap Growth Fund Investor Class,57.77,1.31,Small Growth,4,405.94M,128.00,1998-10-19,Neuberger Berman,2.40,97.60,0.00,0.00,0.00,0.00,0.00,13.62,3.16,0.00,7.25,32.88,0.00,1.14,0.00,10.77,31.19,16,6,42.81,8.32,25.08,42.81,26.57,22.49,15.64,NULL,1000,100,True,False,2021-01-31
NBMOX,Neuberger Berman Small Cap Growth Fund Trust Class,57.53,1.41,Small Growth,4,405.94M,128.00,1998-11-02,Neuberger Berman,2.40,97.60,0.00,0.00,0.00,0.00,0.00,13.62,3.16,0.00,7.25,32.88,0.00,1.14,0.00,10.77,31.19,16,6,42.64,8.32,25.06,42.64,26.42,22.33,15.46,NULL,0,0,True,False,2021-01-31
NBSRX,Neuberger Berman Sustainable Equity Fund Investor Class,41.91,0.87,Large Blend,3,1.76B,21.00,1994-03-15,Neuberger Berman,1.85,98.15,0.00,0.00,0.00,0.00,1.86,10.17,13.78,0.00,4.36,16.73,2.52,10.23,0.00,15.98,24.37,19,7,19.38,3.96,16.42,19.38,12.27,13.06,11.71,NULL,1000,100,True,False,2021-01-31
NBSTX,Neuberger Berman Sustainable Equity Fund Trust Class,41.99,1.03,Large Blend,3,1.76B,21.00,1997-03-02,Neuberger Berman,1.85,98.15,0.00,0.00,0.00,0.00,1.86,10.17,13.78,0.00,4.36,16.73,2.52,10.23,0.00,15.98,24.37,16,7,19.21,3.95,16.37,19.21,12.09,12.87,11.53,NULL,0,0,True,False,2021-01-31
NCRLX,Neuberger Berman Core Bond Fund Institutional Class,10.88,0.39,Intermediate Core Bond,4,526.27M,111.00,1995-09-28,Neuberger Berman,1.50,0.00,96.62,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,4,9.47,0.43,1.90,9.47,5.82,4.82,4.03,NULL,1000000,0,True,False,2021-01-31
NCRIX,Neuberger Berman Core Bond Fund Investor Class,10.85,0.79,Intermediate Core Bond,3,526.27M,111.00,1997-01-30,Neuberger Berman,1.50,0.00,96.62,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,5,9.15,0.40,1.80,9.15,5.40,4.40,3.61,NULL,2000,100,True,False,2021-01-31
NHINX,Neuberger Berman High Income Bond Fund Investor Class,8.71,0.86,High Yield Bond,3,1.67B,115.00,1992-01-30,Neuberger Berman,4.87,0.00,92.93,0.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,3,6.24,1.68,6.46,6.24,5.61,7.21,5.61,NULL,2000,100,True,False,2021-01-31
NSBTX,Neuberger Berman Short Duration Bond Fund Trust Class,7.47,0.65,Short-Term Bond,2,84.62M,165.00,1993-08-29,Neuberger Berman,5.16,0.00,92.12,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,2,3.43,0.76,2.03,3.43,2.83,1.92,1.55,NULL,0,0,True,False,2021-01-31
NCBGX,New Covenant Balanced Growth Fund,113.21,0.95,Allocation--50% to 70% Equity,4,334.32M,22.00,1999-06-30,New Covenant,3.08,56.98,39.22,0.00,0.00,0.58,2.65,12.36,12.94,3.86,6.58,14.78,2.69,9.33,1.81,8.86,24.16,15,6,15.42,2.64,8.66,15.42,10.32,10.03,8.31,NULL,500,100,True,False,2021-01-31
NCBIX,New Covenant Balanced Income Fund,22.84,0.97,Allocation--30% to 50% Equity,4,85.23M,19.00,1999-06-30,New Covenant,4.48,32.13,62.10,0.00,0.00,0.93,2.65,12.36,12.94,3.86,6.58,14.78,2.69,9.33,1.81,8.86,24.16,17,4,11.65,1.70,5.40,11.65,7.84,7.30,6.04,NULL,500,100,True,False,2021-01-31
NCGFX,New Covenant Growth Fund,51.61,0.99,Large Blend,3,523.41M,19.00,1999-06-30,New Covenant,1.28,98.72,0.00,0.00,0.00,0.00,2.65,12.36,12.94,3.86,6.58,14.78,2.69,9.33,1.81,8.86,24.16,14,7,20.21,4.17,13.93,20.21,13.70,14.08,11.72,NULL,500,100,True,False,2021-01-31
