Ticker,Name,Price,Expense Ratio,Category,Morning Star Rating,Net Assets,Holdings Turnover,Inception Date,Fund Family,Cash,Stocks,Bonds,Others,Preferred,Convertable,Basic Materials,Consumer Cyclical,Financial Services,Realestate,Consumer Defensive,Healthcare,Utilities,Communication Services,Energy,Industrials,Technology,Number Years Up,Number Years Down,YTD,1-Month,3-Month,1-Year,3-Year,5-Year,10-Year,Inception,Minimum Initial Investment,Minimum Subsequent Investment,Mutual Fund,ETF,Capture Date
FAGOX,Fidelity Advisor Growth Opportunities Fund Class M,133.39,1.34,Large Growth,5,15.74B,37.00,1987-11-17,Fidelity Investments,0.41,98.66,0.05,0.56,0.32,0.00,0.89,18.21,4.91,0.80,1.98,14.06,1.23,17.38,1.44,1.57,37.53,26,6,38.62,-2.28,5.63,51.10,31.24,24.31,19.91,NULL,0,0,True,False,2020-11-13
FAHDX,Fidelity Advisor High Income Advantage Fund Class A,11.44,1.01,High Yield Bond,3,1.46B,53.00,1987-01-04,Fidelity Investments,3.20,20.02,74.93,0.01,1.66,0.18,1.78,15.26,9.91,0.00,3.96,12.97,4.43,11.13,0.62,10.75,29.20,23,9,-1.43,-0.61,1.27,2.43,3.40,5.79,6.40,NULL,0,0,True,False,2020-11-13
FAHYX,Fidelity Advisor High Income Advantage Fund Class M,11.51,1.00,High Yield Bond,3,1.46B,53.00,1987-01-04,Fidelity Investments,3.20,20.02,74.93,0.01,1.66,0.18,1.78,15.26,9.91,0.00,3.96,12.97,4.43,11.13,0.62,10.75,29.20,23,9,-1.49,-0.61,1.18,2.44,3.41,5.79,6.39,NULL,0,0,True,False,2020-11-13
FASPX,Fidelity Advisor Value Strategies Fund Class M,34.04,1.25,Mid-Cap Value,3,682.67M,66.00,1986-08-19,Fidelity Investments,0.47,99.53,0.00,0.00,0.00,0.00,7.96,13.43,14.29,10.02,7.16,7.98,8.47,2.65,3.80,16.28,7.96,25,8,-12.98,3.67,6.73,-6.13,-0.12,3.88,7.68,NULL,0,0,True,False,2020-11-13
FSLSX,Fidelity Value Strategies Fund,38.58,0.74,Mid-Cap Value,3,682.67M,66.00,1983-12-29,Fidelity Investments,0.47,99.53,0.00,0.00,0.00,0.00,7.96,13.43,14.29,10.02,7.16,7.98,8.47,2.65,3.80,16.28,7.96,27,8,-12.61,3.73,6.86,-5.65,0.39,4.41,8.21,NULL,0,0,True,False,2020-11-13
EFIPX,Fidelity Advisor Limited Term Bond Fund Class I,11.93,0.50,Short-Term Bond,4,3.89B,54.00,1984-02-01,Fidelity Investments,7.47,0.00,88.53,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,3,4.21,0.08,0.10,4.36,3.52,2.88,2.66,NULL,0,0,True,False,2020-11-13
FMSFX,Fidelity Mortgage Securities Fund,11.58,0.45,Intermediate Core Bond,2,1.09B,741.00,1984-12-30,Fidelity Investments,15.49,0.00,84.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,2,4.05,-0.04,0.25,4.41,3.77,3.00,3.11,NULL,0,0,True,False,2020-11-13
FFXSX,Fidelity Limited Term Government Fund,10.32,0.45,Short Government,4,524.53M,160.00,1986-11-09,Fidelity Investments,7.75,0.00,92.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,2,3.88,-0.15,-0.33,3.68,2.82,1.87,1.40,NULL,0,0,True,False,2020-11-13
FAGNX,Fidelity Advisor Energy Fund Class M,16.67,1.40,Equity Energy,3,312.46M,84.00,1987-12-28,Fidelity Investments,0.70,99.30,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.54,0.00,4.01,0.00,95.42,0.00,0.00,20,12,-50.37,-3.76,-17.29,-45.85,-23.55,-14.41,-6.45,NULL,0,0,True,False,2020-11-13
FAERX,Fidelity Advisor Overseas Fund Class M,28.12,1.42,Foreign Large Growth,2,412.82M,45.00,1990-04-22,Fidelity Investments,1.89,98.11,0.00,0.00,0.00,0.00,5.40,7.25,16.97,1.29,10.03,17.08,1.43,5.40,1.67,15.40,18.09,20,9,-2.72,-4.90,-2.31,3.09,2.34,4.80,4.90,NULL,0,0,True,False,2020-11-13
FCTFX,Fidelity California Municipal Income Fund,13.36,0.45,Muni California Long,3,2.2B,11.00,1984-07-08,Fidelity Investments,0.20,0.00,99.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,6,2.50,-0.16,-0.51,2.83,3.72,3.48,4.29,NULL,0,0,True,False,2020-11-13
FDCAX,Fidelity Capital Appreciation Fund,43.14,0.62,Large Growth,3,5.53B,122.00,1986-11-25,Fidelity Investments,0.31,99.52,0.00,0.17,0.00,0.00,3.29,11.32,6.16,1.24,4.12,18.51,0.81,13.39,0.52,7.89,32.74,26,7,16.89,-1.17,3.13,24.73,14.39,12.82,13.54,NULL,0,0,True,False,2020-11-13
FDEQX,Fidelity Disciplined Equity Fund,49.53,0.51,Large Blend,4,1.56B,108.00,1988-12-27,Fidelity Investments,0.17,99.83,0.00,0.00,0.00,0.00,1.25,13.49,12.21,1.77,3.78,17.87,0.78,10.43,0.00,8.50,29.92,24,7,13.67,-2.65,0.86,21.92,11.82,11.40,12.14,NULL,0,0,True,False,2020-11-13
FDSSX,Fidelity Stock Selector All Cap Fund,55.82,0.65,Large Growth,2,9.3B,22.00,1990-09-27,Fidelity Investments,1.22,98.58,0.00,0.20,0.00,0.00,1.98,10.72,12.01,3.25,7.55,15.25,2.61,10.72,2.06,7.46,26.40,22,7,5.80,-1.90,0.84,14.03,9.74,11.73,12.33,NULL,0,0,True,False,2020-11-13
FASMX,Fidelity Asset Manager 50% Fund,20.20,0.66,Allocation--30% to 50% Equity,5,9.53B,37.00,1988-12-27,Fidelity Investments,6.20,51.50,40.00,1.64,0.01,0.65,3.32,10.32,14.03,4.07,8.00,14.39,2.50,9.98,3.00,8.40,21.98,24,7,3.79,-1.10,0.08,7.78,5.78,6.82,6.82,NULL,0,0,True,False,2020-11-13
FICNX,Fidelity Connecticut Municipal Income Fund,11.91,0.48,Muni Single State Long,3,348.61M,20.00,1987-10-28,Fidelity Investments,0.29,0.00,99.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,5,2.44,-0.23,-0.19,3.03,3.90,3.26,3.50,NULL,0,0,True,False,2020-11-13
FNJHX,Fidelity New Jersey Municipal Income Fund,12.33,0.47,Muni New Jersey,4,598.76M,16.00,1987-12-30,Fidelity Investments,0.42,0.00,99.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,4,1.74,-0.13,-0.63,2.14,4.06,4.11,3.86,NULL,0,0,True,False,2020-11-13
FDETX,Fidelity Advisor Capital Development Fund Class O,16.24,0.58,Large Blend,2,3.02B,38.00,1985-12-29,Fidelity Investments,1.85,98.04,0.11,0.00,0.00,0.00,2.26,5.45,17.64,0.46,7.01,18.78,0.40,8.98,6.31,13.37,19.36,26,8,-10.67,-2.65,-1.04,-3.73,4.01,7.58,9.68,NULL,0,0,True,False,2020-11-13
FCVSX,Fidelity Convertible Securities Fund,38.49,0.51,Convertibles,3,1.73B,151.00,1987-01-04,Fidelity Investments,1.82,18.01,0.36,0.00,12.93,66.88,0.00,10.67,2.87,1.45,4.35,2.85,29.91,4.42,27.87,3.49,12.12,25,7,17.31,-1.73,2.96,25.22,14.48,10.71,9.45,NULL,0,0,True,False,2020-11-13
FEQTX,Fidelity Equity Dividend Income Fund,24.29,0.60,Large Value,3,4.48B,52.00,1990-08-20,Fidelity Investments,2.68,97.32,0.00,0.00,0.00,0.00,2.12,5.70,17.29,3.38,10.47,19.71,9.12,8.20,4.43,9.24,10.33,23,6,-14.66,-1.83,-2.22,-8.52,0.87,4.95,8.23,NULL,0,0,True,False,2020-11-13
FDFFX,Fidelity Independence Fund,45.37,0.67,Large Growth,2,4B,100.00,1983-03-24,Fidelity Investments,1.34,98.63,0.00,0.03,0.00,0.00,3.27,9.13,11.25,5.85,6.79,13.51,2.18,11.29,0.00,5.94,30.80,29,7,14.86,-3.51,-0.10,21.72,13.41,11.97,12.32,NULL,0,0,True,False,2020-11-13
FGMNX,Fidelity GNMA Fund,11.78,0.45,Intermediate Government,3,4.36B,561.00,1985-11-07,Fidelity Investments,16.38,0.00,83.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,2,3.42,0.01,0.09,3.56,3.22,2.58,2.79,NULL,0,0,True,False,2020-11-13
FSTGX,Fidelity Intermediate Government Income Fund,10.92,0.45,Intermediate Government,3,535.48M,287.00,1988-05-01,Fidelity Investments,5.17,0.00,94.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,2,5.39,-0.39,-0.68,4.91,3.68,2.50,2.09,NULL,0,0,True,False,2020-11-13
FICDX,Fidelity Canada Fund,51.00,0.88,Miscellaneous Region,3,669.37M,8.00,1987-11-16,Fidelity Investments,0.00,100.00,0.00,0.00,0.00,0.00,13.73,3.92,29.53,0.93,12.83,0.66,0.00,6.67,9.84,14.58,7.31,22,10,-12.20,-4.54,-3.71,-7.40,-0.89,3.71,2.06,NULL,0,0,True,False,2020-11-13
FEMKX,Fidelity Emerging Markets Fund,42.82,0.94,Diversified Emerging Mkts,5,5.75B,85.00,1990-10-31,Fidelity Investments,2.55,97.36,0.00,0.09,0.00,0.00,2.68,15.90,13.59,0.82,7.77,8.40,0.88,15.34,5.92,4.36,24.35,18,11,15.16,2.05,5.09,24.09,9.84,13.27,5.56,NULL,0,0,True,False,2020-11-13
FIEUX,Fidelity Europe Fund,39.39,0.78,Europe Stock,4,823.4M,45.00,1986-09-30,Fidelity Investments,2.64,97.36,0.00,0.00,0.00,0.00,5.80,7.64,16.25,3.21,14.26,18.17,2.03,8.14,3.40,11.71,9.40,23,10,-2.48,-4.41,-1.53,4.95,0.88,3.91,4.98,NULL,0,0,True,False,2020-11-13
FIGRX,Fidelity International Discovery Fund,51.08,0.78,Foreign Large Growth,3,8.83B,70.00,1986-12-30,Fidelity Investments,1.50,98.24,0.00,0.27,0.00,0.00,3.77,9.35,17.24,2.51,9.14,16.06,1.11,8.05,2.38,14.91,15.47,22,11,1.74,-3.06,0.24,8.39,3.16,5.78,5.91,NULL,0,0,True,False,2020-11-13
FOSFX,Fidelity Overseas Fund,56.24,0.90,Foreign Large Growth,3,7.18B,46.00,1984-12-03,Fidelity Investments,1.55,98.45,0.00,0.00,0.00,0.00,5.44,7.12,16.87,1.04,9.89,16.78,1.56,5.08,1.56,15.87,18.79,25,10,-1.68,-4.68,-1.91,4.25,3.24,6.48,7.18,NULL,0,0,True,False,2020-11-13
FPBFX,Fidelity Pacific Basin Fund,42.59,0.97,Diversified Pacific/Asia,5,1.08B,32.00,1986-09-30,Fidelity Investments,2.12,97.79,0.00,0.09,0.00,0.00,0.51,12.50,14.39,4.35,6.70,16.02,0.70,11.25,2.23,9.89,21.46,21,12,16.28,1.29,7.55,23.92,9.58,13.22,10.21,NULL,0,0,True,False,2020-11-13
FWWFX,Fidelity Worldwide Fund,34.76,0.99,World Large Stock,5,2.45B,147.00,1990-05-29,Fidelity Investments,1.64,98.24,0.00,0.12,0.00,0.00,1.76,11.49,18.51,1.83,8.45,14.22,0.99,8.21,0.68,9.59,24.26,22,7,12.73,-4.02,1.23,21.07,12.46,12.29,11.24,NULL,0,0,True,False,2020-11-13
FDMMX,Fidelity Massachusetts Municipal Income Fund,12.55,0.45,Muni Massachusetts,4,2.29B,12.00,1983-11-09,Fidelity Investments,0.33,0.00,99.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,6,2.45,-0.13,-0.49,2.85,3.52,3.22,3.77,NULL,0,0,True,False,2020-11-13
FDGRX,Fidelity Growth Company,32.65,0.83,Large Growth,5,54.77B,16.00,1983-01-16,Fidelity Investments,0.13,98.33,0.01,1.45,0.08,0.00,0.41,23.10,4.41,0.24,2.82,17.63,0.00,10.94,0.49,2.92,37.03,28,8,41.71,-2.86,5.77,56.42,24.34,22.35,19.44,NULL,0,0,True,False,2020-11-13
FDEGX,Fidelity Growth Strategies Fund,59.73,0.56,Mid-Cap Growth,3,3.14B,66.00,1990-12-27,Fidelity Investments,1.77,98.23,0.00,0.00,0.00,0.00,0.55,9.17,7.06,2.47,7.94,19.91,0.00,5.39,0.00,16.17,31.34,22,7,11.73,-0.76,0.05,19.06,13.78,11.90,12.49,NULL,0,0,True,False,2020-11-13
FSTFX,Fidelity Limited Term Municipal Income Fund,10.83,0.37,Muni National Short,4,3.2B,43.00,1986-12-23,Fidelity Investments,4.78,0.00,95.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,2,2.45,-0.05,0.11,2.84,2.51,1.97,1.86,NULL,0,0,True,False,2020-11-13
FMHTX,Fidelity Michigan Municipal Income Fund,12.71,0.48,Muni Single State Long,4,696.39M,14.00,1985-11-11,Fidelity Investments,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,6,3.36,-0.20,-0.39,3.69,4.05,3.52,3.82,NULL,0,0,True,False,2020-11-13
FIMIX,Fidelity Minnesota Municipal Income Fund,12.11,0.49,Muni Minnesota,3,649.26M,9.00,1985-11-20,Fidelity Investments,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,5,2.99,-0.16,-0.49,3.37,3.70,3.22,3.37,NULL,0,0,True,False,2020-11-13
FOHFX,Fidelity Ohio Municipal Income Fund,12.50,0.48,Muni Ohio,3,684.71M,10.00,1985-11-14,Fidelity Investments,0.32,0.00,99.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,5,2.41,-0.21,-0.16,2.86,3.55,3.46,3.97,NULL,0,0,True,False,2020-11-13
FPXTX,Fidelity Pennsylvania Municipal Income Fund,11.46,0.48,Muni Pennsylvania,3,517.91M,20.00,1986-08-05,Fidelity Investments,0.05,0.00,99.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,5,2.04,-0.24,-0.57,2.42,3.71,3.45,3.90,NULL,0,0,True,False,2020-11-13
FTFMX,Fidelity New York Municipal Income Fund,13.47,0.46,Muni New York Long,3,1.68B,15.00,1984-07-09,Fidelity Investments,0.07,0.00,99.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,5,1.14,-0.17,-0.83,1.59,3.22,3.14,3.63,NULL,0,0,True,False,2020-11-13
FBALX,Fidelity Balanced Fund,27.13,0.52,Allocation--50% to 70% Equity,5,36.2B,95.00,1986-11-05,Fidelity Investments,2.58,67.74,28.92,0.20,0.01,0.56,2.55,12.21,11.74,2.79,7.28,13.77,2.73,10.17,2.79,6.80,27.18,28,5,8.20,-1.51,1.25,13.82,9.71,9.77,9.92,NULL,0,0,True,False,2020-11-13
